CNTSCHID,CNTSTUID,STRATUM,REPEAT,WORKPAY,DURECEC,SISCO,SCHRISK,INFOSEEK,ESCS,ICTSCH,ICTAVSCH,ICTQUAL,ICTENQ,MPVMATH,MPVREAD,MPVSCIE
50400089,50401713,MAR01,0,0,2,1,1.2062,-0.0614,-1.1424,0.4062,7,-1.734,-0.6506,420.3632,455.0189,417.2195
50400128,50401758,MAR01,1,0,2,9,-0.6386,-1.1032,-3.2646,0.4062,1,-0.6207,-1.3374,303.0971,253.2802,286.9114
50400089,50401784,MAR01,0,0,3,1,1.5658,-1.5045,0.8632,0.4062,7,-0.4421,-1.0104,484.007,511.2697,515.8161
50400025,50401789,MAR01,0,0,2,1,-0.6386,-0.4102,1.0043,0.4062,7,2.8889,2.456,465.2449,476.7975,474.6425
50400170,50401792,MAR01,1,3,0,9,1.2062,-1.1032,-1.5929,0.1309,5,-0.8945,-0.2784,339.8665,312.3419,349.3554
50400078,50401797,MAR01,1,3,2,9,0.4139,1.186,-1.6059,0.4062,7,-1.0934,-0.1588,279.229,227.7742,276.8852
50400100,50401798,MAR01,0,0,3,1,-0.6386,0.8649,-1.4859,0.4062,7,-1.3633,-1.2089,525.0214,499.0931,528.5013
50400059,50401808,MAR01,0,0,2,9,-0.6386,-1.1032,-2.6904,0.4062,7,-1.8573,-2.3763,337.1919,288.8797,351.036
50400129,50401821,MAR01,0,0,2,1,1.8365,2.3721,-0.8158,0.4062,7,-1.0009,1.2049,333.1897,310.3209,373.7697
50400114,50401822,MAR01,1,7,1,1,-0.6386,2.1296,-3.2954,0.2604,6,-1.0218,0.3109,324.7027,270.3452,373.049
50400021,50401825,MAR01,1,0,1,9,3.6492,-1.1032,0.1968,0.4062,7,-2.8028,-2.3763,395.8939,338.6319,387.7094
50400128,50401841,MAR01,1,0,2,9,-0.6386,-1.1032,-2.2305,-1.8771,4,-0.2034,0.9111,331.2936,317.9967,358.239
50400078,50401847,MAR01,1,0,2,1,0.5348,-2.231,-4.5641,0.4062,7,-0.643,-2.3763,326.3106,253.061,311.9188
50400168,50401856,MAR01,0,0,3,1,1.8365,2.2675,-1.4362,0.4062,7,-0.8957,-0.2419,381.8016,382.4479,368.4206
50400137,50401870,MAR01,1,0,2,1,-0.6386,0.0312,-3.8288,0.4062,7,-0.3105,-0.7207,273.3606,257.2148,302.522
50400128,50401905,MAR01,1,10,0,9,0.4139,-1.1032,-1.055,-1.0247,6,-0.667,0.5011,339.5563,280.4861,338.5579
50400177,50401914,MAR01,0,0,3,0,-0.6386,0.3004,-0.7177,0.4062,7,0.3623,1.089,408.3158,405.3752,443.4372
50400006,50401915,MAR01,1,0,1,1,0.5348,0.6875,-2.9231,0.4062,7,-1.4662,-0.2278,322.2067,272.6767,370.5725
50400100,50401919,MAR01,0,0,1,1,-0.6386,0.452,-0.8744,0.4062,7,-2.8028,-2.3763,459.8894,476.4165,458.6712
50400078,50401920,MAR01,1,0,2,1,-0.6386,-0.8382,-1.5494,0.4062,7,-0.6104,1.1387,341.1824,253.7022,296.0332
50400093,50401924,MAR01,0,0,2,9,-0.6386,-1.1032,-2.1753,0.4062,7,-0.7917,-0.3039,422.9746,403.091,403.4364
50400092,50401933,MAR01,0,10,1,1,0.5348,-1.869,-2.8219,0.4062,7,-0.4888,0.3241,396.1094,386.9327,444.9293
50400137,50401950,MAR01,1,5,2,9,-0.6386,-1.1032,-0.6553,0.4062,7,0.0742,-1.2112,324.0075,329.9774,334.713
50400046,50401985,MAR01,1,9,2,1,1.1287,0.7861,-0.7539,-1.4084,5,-0.0596,-0.0236,370.2415,328.9876,336.4388
50400021,50402002,MAR01,1,4,2,9,-0.6386,-1.1032,-2.0348,-1.7221,4,-0.9699,-1.1107,286.9952,284.8496,303.6406
50400170,50402003,MAR01,1,0,0,1,1.2062,-1.5787,-2.5262,0.4062,7,0.5075,-1.2642,342.923,393.6335,331.0874
50400093,50402011,MAR01,0,0,3,9,-0.6386,-1.1032,-0.8807,0.4062,7,-1.3019,-2.3763,479.801,511.1429,484.9762
50400168,50402012,MAR01,0,1,4,9,0.5348,-1.1032,-0.6205,0.3387,6,0.3623,0.3109,414.3106,362.1135,418.5567
50400168,50402014,MAR01,0,0,1,9,0.5348,0.4641,-0.2733,-2.8168,3,-1.3366,-2.3763,391.9496,392.7517,377.8191
50400114,50402019,MAR01,1,0,2,1,-0.6386,-2.2427,0.0299,0.4062,7,-0.6139,0.0899,407.9776,327.7465,433.5961
50400006,50402036,MAR01,1,0,0,9,-0.6386,-1.1032,-1.0965,0.4062,7,-2.8028,-2.3763,346.3555,308.5793,368.1839
50400168,50402055,MAR01,0,0,3,1,1.6458,0.4461,-2.2653,0.4062,7,-0.2421,-0.397,404.0216,434.62,404.5331
50400078,50402061,MAR01,1,0,2,1,-0.6386,1.2052,-1.6812,0.4062,7,-0.4287,0.8934,335.6234,336.2426,371.7922
50400046,50402079,MAR01,1,1,1,9,0.4437,-1.1032,-1.6095,-0.0831,6,-0.1111,0.4061,290.5373,236.996,278.8126
50400170,50402086,MAR01,1,0,0,9,-0.6386,0.3142,-0.7435,0.4062,7,-2.8028,-2.3763,306.1997,283.0288,366.5699
50400025,50402096,MAR01,0,0,3,1,0.5348,-0.2123,-0.6513,0.4062,7,0.3623,3.7481,411.5653,381.9979,407.847
50400114,50402100,MAR01,1,0,0,1,1.8365,1.6442,-3.0387,0.4062,7,-0.7043,0.2555,318.8966,298.4626,353.9672
50400006,50402112,MAR01,1,0,4,9,0.4139,-1.1032,-2.8094,-3.3154,2,-1.0009,0.0931,355.4897,277.26,370.2656
50400059,50402114,MAR01,1,10,3,9,1.8365,-1.1032,-1.7038,0.4062,7,-0.8559,-0.2563,310.6926,311.6996,323.7064
50400168,50402116,MAR01,0,0,2,9,0.5348,-1.1032,-0.9374,0.4062,7,-1.3726,0.0582,452.54,412.4302,398.6431
50400114,50402121,MAR01,1,0,3,9,1.2062,0.4047,-0.7505,0.4062,7,-1.0009,-2.3763,302.8455,254.2602,361.5205
50400177,50402128,MAR01,1,0,2,1,1.6458,0.9985,-1.4997,-2.7656,3,0.4749,0.9675,404.2233,460.8438,405.0908
50400021,50402149,MAR01,1,5,2,1,-0.6386,1.1528,-0.3585,0.4062,7,-0.5496,0.2177,341.6491,293.5245,333.4043
50400168,50402151,MAR01,0,0,2,1,-0.6386,-2.1867,-2.8608,0.4062,7,-0.3181,-0.5806,385.5539,413.8514,369.5291
50400152,50402153,MAR01,0,0,2,1,-0.6386,0.1078,-2.7345,0.4062,7,-2.8028,-2.3763,387.2695,416.7199,443.9265
50400177,50402170,MAR01,1,2,1,1,1.8634,1.0859,-1.5174,0.4062,7,-0.9096,0.1415,386.6062,382.5335,388.3104
50400071,50402179,MAR01,0,5,2,1,-0.6386,1.1726,-4.2759,0.4062,7,-1.7087,-0.5167,336.3884,313.7578,325.139
50400092,50402194,MAR01,0,0,0,1,-0.6386,-0.0098,-2.2441,0.4062,7,0.0218,0.962,371.7257,351.5446,394.5428
50400078,50402208,MAR01,1,0,1,1,-0.6386,0.1906,-1.7077,0.4062,7,-2.8028,-2.3763,392.0804,369.0583,387.8576
50400128,50402212,MAR01,9,0,2,9,-0.6386,-1.1032,-2.088,0.4062,1,-2.8028,-2.3763,279.2433,262.5178,281.8149
50400177,50402228,MAR01,0,0,3,1,1.18,1.3374,0.1124,0.4062,7,-0.5798,0.0304,442.5842,383.4173,467.3695
50400129,50402242,MAR01,1,0,2,9,-0.6386,-1.1032,-2.3213,-3.2564,2,-0.0843,0.8024,365.7522,386.4089,400.918
50400128,50402246,MAR01,0,0,0,1,1.6186,-2.2173,-3.3399,0.4062,7,-1.1068,-2.3763,379.3466,373.1299,388.7706
50400129,50402252,MAR01,0,4,0,9,0.181,-1.1032,-0.756,0.4062,7,-0.9684,0.2262,408.5971,395.3608,430.2457
50400021,50402253,MAR01,1,0,2,9,3.6492,-1.1032,-3.2916,0.4062,7,-2.8028,-2.3763,307.661,274.579,330.1707
50400093,50402256,MAR01,0,0,4,1,-0.6386,-0.6565,-1.7669,-2.0709,4,-0.0389,0.5682,409.1935,419.3418,395.0444
50400071,50402265,MAR01,0,0,4,1,0.5348,0.2138,0.6632,0.346,6,-2.8028,-0.7821,382.1924,418.062,392.3171
50400078,50402284,MAR01,1,0,0,9,0.4456,-0.3547,-1.5818,0.4062,7,-0.8103,-2.3763,318.2703,282.333,270.2236
50400137,50402286,MAR01,1,0,2,9,0.4139,-1.1032,-1.2171,0.4062,7,-0.573,-2.3763,285.7131,269.1978,322.4221
50400177,50402306,MAR01,1,1,0,9,1.6458,-1.1032,-2.7308,0.4062,7,0.8501,-1.1879,381.1345,334.1138,411.7864
50400152,50402308,MAR01,0,0,2,1,-0.6386,1.3682,-3.203,0.2928,5,-0.8144,-0.1793,435.059,434.7814,456.0803
50400025,50402316,MAR01,0,10,1,9,0.9202,2.3901,0.0954,0.4062,7,-0.0254,1.2049,393.209,316.0892,425.6399
50400059,50402319,MAR01,1,10,0,9,-0.6386,-1.1032,-2.6539,0.4062,7,0.0742,0.634,286.9907,222.3552,290.1778
50400100,50402326,MAR01,0,10,2,1,-0.6386,0.1649,-0.2217,0.4062,7,-0.7261,0.6961,467.4133,401.6837,413.2924
50400021,50402331,MAR01,1,3,2,9,2.6536,-1.1032,0.2241,0.4062,7,-0.4405,0.4253,332.1024,274.758,363.1585
50400025,50402338,MAR01,0,0,3,9,0.5348,-1.1032,0.142,-0.7291,6,0.8712,-1.0334,489.8037,375.8731,459.548
50400046,50402343,MAR01,1,0,1,1,0.5348,-0.4903,-1.8336,0.4062,7,-2.6615,-2.3763,307.3068,289.6093,295.9296
50400128,50402347,MAR01,1,0,2,9,0.4437,-1.1032,-2.1947,0.4062,7,-0.3107,-2.1527,276.0914,294.254,321.8717
50400089,50402353,MAR01,0,0,0,1,1.2062,-1.9023,-1.9725,-0.2147,5,-0.956,-2.3763,451.6228,398.2268,400.3558
50400100,50402358,MAR01,0,0,4,1,0.5348,1.0091,-0.601,0.4062,7,1.7966,-0.3584,376.9946,324.9518,324.1364
50400046,50402365,MAR01,1,0,3,0,0.4456,0.0273,-4.043,0.4062,7,-1.152,-1.4545,345.8046,319.4441,354.1694
50400092,50402371,MAR01,0,0,2,1,-0.6386,0.5247,-2.6559,0.4062,7,-0.3824,-0.6714,409.8358,424.8513,383.9268
50400152,50402388,MAR01,0,0,1,9,-0.6386,-1.1032,-2.1903,0.4062,7,-0.8249,-2.3763,377.9098,343.3009,358.8115
50400168,50402396,MAR01,0,0,3,0,-0.6386,-0.9678,-2.1658,0.4062,7,-0.7043,-2.3763,417.4197,434.867,427.1796
50400168,50402407,MAR01,0,0,2,1,-0.6386,0.9058,-1.7445,0.4062,7,-0.4975,0.2821,429.078,377.2509,392.6059
50400170,50402408,MAR01,1,0,3,0,1.2062,-0.939,-2.3101,0.4062,7,-0.406,-1.4218,311.9427,324.5574,331.9886
50400100,50402415,MAR01,0,0,2,1,-0.6386,0.481,-3.4302,0.4062,7,-0.7658,-0.8433,423.9353,403.8308,392.6178
50400006,50402417,MAR01,1,10,0,9,0.5348,-1.1032,-2.7783,0.4062,7,-0.6401,-0.0709,327.6135,305.8683,327.6566
50400046,50402432,MAR01,1,10,1,1,-0.6386,1.0706,-3.8379,0.4062,7,-0.9494,-1.1647,317.1816,286.6218,316.5436
50400128,50402439,MAR01,0,0,2,9,0.4456,-1.1032,-3.7702,0.4062,7,-0.7234,-0.0139,353.7665,398.9554,371.906
50400100,50402454,MAR01,0,0,2,1,-0.6386,-0.5153,-1.6272,0.4062,7,-0.4437,-0.0578,373.0001,411.1412,372.4053
50400006,50402475,MAR01,0,0,0,9,0.5348,-1.1032,-2.9768,0.4062,7,-0.5279,0.0027,357.7508,331.2796,403.9724
50400078,50402476,MAR01,1,0,0,1,1.2046,0.5732,-2.3163,-1.0561,6,-0.7884,-0.4229,353.3907,296.8531,284.3054
50400137,50402484,MAR01,1,0,2,9,-0.6386,-1.1032,-4.1811,0.4062,7,-0.3057,-0.8448,339.098,312.8358,347.5696
50400006,50402490,MAR01,1,5,5,1,1.18,-1.5167,-3.3424,0.4062,7,-0.6047,-1.4949,302.9763,267.3391,310.6806
50400177,50402499,MAR01,1,2,2,1,1.2062,1.0484,0.1879,0.4062,7,-0.5371,0.1535,359.9588,318.0207,339.7099
50400177,50402500,MAR01,1,0,1,9,-0.6386,-1.1032,0.6544,-2.0485,4,-1.0678,-0.3573,411.7844,391.0872,436.0795
50400059,50402514,MAR01,0,5,3,1,2.3555,-0.2679,-2.14,0.4062,7,-0.1325,-0.397,469.042,394.9488,434.4886
50400093,50402520,MAR01,0,0,2,9,1.18,-1.1032,1.4575,0.4062,7,-0.229,1.4698,412.0625,400.8928,431.8687
50400006,50402535,MAR01,1,0,2,9,-0.6386,-1.1032,-3.4277,0.2098,6,-2.8028,-2.3763,274.4029,259.5002,239.915
50400170,50402573,MAR01,1,0,3,1,-0.6386,-0.5284,-0.9792,0.2098,6,-0.0852,1.368,292.0538,280.2713,294.2879
50400021,50402583,MAR01,1,5,2,1,-0.6386,2.1296,-2.1264,0.4062,7,0.3623,-2.3763,331.5338,355.2411,324.6019
50400025,50402599,MAR01,0,0,2,1,0.5348,-1.1032,1.4317,0.4062,7,2.8889,1.2049,419.019,386.8305,364.8197
50400128,50402612,MAR01,1,0,2,9,-0.6386,-1.1032,-3.4478,0.4062,7,0.4251,1.2609,371.0716,337.211,377.3593
50400059,50402627,MAR01,1,6,0,9,-0.6386,-1.1032,-2.6441,-3.9163,1,-0.2473,-2.3763,389.0644,324.0348,366.666
50400025,50402632,MAR01,0,0,3,1,0.5348,0.7641,0.532,-1.0247,6,1.1075,0.0841,438.4418,360.2782,432.6996
50400170,50402638,MAR01,0,0,1,0,-0.6386,1.0725,-2.3844,0.4062,7,-0.6195,-1.1925,326.7521,335.5894,345.6441
50400006,50402643,MAR01,1,5,3,9,1.5406,0.8345,-0.3813,-1.1809,6,-0.3735,0.2678,359.6709,212.2844,335.7122
50400006,50402645,MAR01,1,10,0,9,-0.6386,-1.1032,-1.4349,0.4062,7,-1.2206,-2.3763,309.0369,278.539,319.7641
50400152,50402646,MAR01,0,0,0,1,-0.6386,0.6762,-1.2858,0.4062,7,0.0993,0.4692,415.7895,402.4033,394.898
50400114,50402651,MAR01,1,2,2,1,0.5348,0.5794,-2.0771,0.4062,7,0.3623,1.7632,418.5583,419.9108,439.3227
50400170,50402658,MAR01,1,0,3,1,0.5348,0.194,-0.7849,0.4062,7,-0.2923,0.0134,365.2916,372.5699,390.1401
50400092,50402662,MAR01,0,0,2,1,0.181,0.3599,-0.1453,0.4062,7,-1.1668,0.7455,333.1967,333.0957,356.2219
50400059,50402668,MAR01,1,0,0,9,-0.6386,-1.1032,-1.9276,0.4062,7,-1.3503,-0.7191,356.6094,262.174,326.704
50400129,50402674,MAR01,0,0,1,9,-0.6386,-1.1032,-0.4621,0.4062,7,0.3623,0.0796,447.3196,430.7094,479.6199
50400078,50402678,MAR01,1,5,0,9,1.18,0.7946,-2.4997,0.4062,7,-0.358,0.3543,308.925,164.6942,291.9222
50400152,50402700,MAR01,0,4,2,1,-0.6386,-1.1674,-3.7997,0.4062,7,-2.8028,0.3109,430.9995,418.2081,443.2544
50400059,50402723,MAR01,0,0,0,9,-0.6386,-1.1032,-2.0575,0.4062,7,0.3417,0.9255,384.9648,352.6708,399.2959
50400129,50402764,MAR01,0,0,3,1,-0.6386,0.2753,-0.397,0.4062,7,-0.4178,-2.3763,450.1848,453.0814,455.4786
50400092,50402774,MAR01,0,0,4,0,-0.6386,0.7166,-3.0316,0.4062,7,-1.5957,-0.3723,405.3361,452.7074,435.6923
50400128,50402777,MAR01,0,1,2,9,0.5348,-1.1032,-1.4807,0.4062,7,-0.9265,-0.2759,309.1605,269.0842,286.2189
50400059,50402784,MAR01,0,1,1,9,-0.6386,-1.1032,-2.2705,0.4062,7,-0.4113,0.1075,360.5389,334.2327,404.1014
50400128,50402786,MAR01,0,0,2,1,1.8365,-2.2602,-2.4012,-5.6242,0,-0.8752,-2.3763,375.301,368.0439,422.7438
50400059,50402800,MAR01,1,2,1,1,-0.6386,0.7732,-1.7757,0.4062,7,1.0742,1.659,346.7826,317.5773,362.1132
50400025,50402802,MAR01,0,0,3,9,1.2046,-1.1032,1.986,0.4062,7,2.2493,0.7745,511.0377,425.8882,495.7496
50400100,50402814,MAR01,0,0,2,1,0.5348,-1.3412,-0.0765,0.4062,7,-2.8028,-2.3763,434.7366,400.5533,423.5447
50400089,50402831,MAR01,0,0,2,1,0.5348,-0.0382,-0.2547,-3.2834,2,-0.8352,-0.8795,412.0185,461.8723,432.3577
50400078,50402838,MAR01,1,0,0,1,1.2062,-1.8656,-2.0723,-5.6242,0,-2.8028,-2.3763,314.6704,294.6722,357.2358
50400046,50402840,MAR01,1,0,1,1,2.3555,-2.2153,-2.6221,-0.0831,6,-0.5776,-1.2185,298.8849,347.1208,368.6522
50400078,50402849,MAR01,1,9,3,1,0.5348,1.1511,-1.9612,0.4062,7,-0.5412,-0.0357,355.1872,302.4965,346.7599
50400059,50402857,MAR01,0,2,3,9,0.9993,-1.1032,-2.7343,0.4062,7,-0.3029,0.5935,438.691,370.8141,429.4606
50400100,50402858,MAR01,0,8,1,1,-0.6386,-2.3593,-3.3201,0.4062,7,-0.4839,-2.3763,430.372,398.4104,380.1275
50400152,50402875,MAR01,0,0,2,1,-0.6386,-1.869,-4.1128,0.4062,7,-1.0009,-2.3763,372.2213,320.8757,379.7634
50400152,50402884,MAR01,0,6,0,1,-0.6386,0.443,-0.6707,0.4062,7,-0.2585,-0.3584,314.3316,334.0775,361.4542
50400092,50402889,MAR01,0,0,3,1,-0.6386,-1.8723,-3.5233,-0.7265,6,-1.0009,-1.3011,419.3157,443.5172,374.4089
50400078,50402890,MAR01,1,0,0,1,0.4139,0.9593,-2.7906,0.4062,7,-0.4516,-0.0342,283.846,277.6056,295.6176
50400177,50402896,MAR01,0,0,0,1,-0.6386,-0.0628,-1.7035,0.4062,7,0.3623,1.0647,388.5684,438.1426,426.7324
50400092,50402915,MAR01,0,0,1,1,0.5348,0.0461,-2.4124,-1.1809,6,-0.5108,0.629,418.9212,392.533,394.6325
50400078,50402925,MAR01,1,10,1,9,1.2062,-0.3814,-1.2276,0.4062,7,-2.8028,-0.4165,332.7865,295.1997,348.6553
50400071,50402932,MAR01,1,3,0,1,1.8365,-1.1777,-2.3332,-0.8411,6,-0.3635,0.1068,389.1593,370.28,349.1786
50400170,50402936,MAR01,1,0,2,9,1.6458,-1.1032,-0.782,0.4062,2,-0.3396,0.3434,280.6081,275.6393,260.7027
50400100,50402944,MAR01,0,0,3,1,1.18,-0.1812,-1.6188,-2.8154,3,-0.8385,0.6385,370.7426,372.4974,382.4888
50400089,50402949,MAR01,0,0,3,9,-0.6386,-1.1032,-3.071,-1.6647,5,-0.5351,-2.3763,454.6207,402.4925,420.723
50400092,50402957,MAR01,0,5,3,1,0.4437,-0.509,-0.8289,-1.5441,5,-0.1579,0.0134,391.7986,437.1919,406.9374
50400100,50402972,MAR01,0,0,2,1,-0.6386,1.9746,-2.3402,0.4062,7,0.0867,-2.3763,349.7619,290.1696,300.1243
50400092,50402997,MAR01,0,0,0,9,2.3534,1.0241,-2.6969,-4.287,1,-0.9308,-2.3763,386.994,368.533,408.6862
50400093,50403012,MAR01,0,2,3,1,-0.6386,0.113,-1.2549,0.4062,7,-1.6681,1.2049,390.4061,393.7756,406.7934
50400071,50403038,MAR01,0,0,2,9,-0.6386,-1.0402,-2.637,-2.6838,3,-0.7714,-2.3763,357.9974,366.1628,386.4623
50400100,50403046,MAR01,0,0,0,1,-0.6386,-1.4724,-4.4261,0.4062,7,0.3623,-0.3187,388.8203,405.6216,372.936
50400100,50403047,MAR01,0,0,3,1,0.5348,-2.1061,0.3391,0.4062,7,-0.7685,-0.5303,416.3989,471.1069,414.0302
50400071,50403050,MAR01,0,0,0,1,-0.6386,-0.1023,-2.7901,0.4062,7,-2.6615,-0.6174,376.7693,287.2109,393.0523
50400129,50403057,MAR01,0,0,0,9,-0.6386,-1.1032,-2.4713,0.4062,7,-0.4397,0.2037,391.3577,379.7937,385.1081
50400093,50403071,MAR01,0,4,2,9,-0.6386,-1.1032,-0.6124,0.4062,7,1.0872,-0.2181,408.5746,453.8389,416.43
50400177,50403082,MAR01,0,0,0,1,-0.6386,-0.8247,-1.748,-1.1102,6,0.0742,-0.8086,394.5097,401.2884,404.8595
50400128,50403086,MAR01,1,10,0,9,1.6458,-1.1032,-3.8857,0.4062,7,-2.0352,-1.7846,392.5457,364.4484,392.5526
50400021,50403099,MAR01,1,7,3,1,3.6492,2.534,-0.7934,-1.3446,4,-0.4966,0.3048,342.5019,281.9169,363.2833
50400137,50403104,MAR01,1,0,2,9,-0.3203,-1.1032,-3.5003,0.4062,7,-2.8028,-2.3763,311.2543,273.362,301.2874
50400177,50403105,MAR01,1,0,2,1,-0.6386,-1.1032,-2.0026,0.1309,5,0.2365,0.3876,275.4993,240.3054,279.0996
50400152,50403110,MAR01,1,0,1,1,0.4437,0.4758,-2.0633,0.4062,7,-0.227,1.7511,316.3215,314.6205,347.9276
50400093,50403111,MAR01,0,0,3,1,1.6186,0.4585,0.2388,0.4062,7,-2.0084,0.5831,452.3085,425.557,485.5113
50400137,50403123,MAR01,0,0,2,9,-0.6386,-1.1032,-3.788,0.4062,7,0.0498,-0.719,372.0287,374.8698,399.5636
50400128,50403157,MAR01,1,6,2,1,1.2062,1.2072,-2.9758,0.4062,1,-2.8028,-2.3763,384.2582,433.7348,431.116
50400059,50403164,MAR01,1,10,2,9,-0.6386,-1.1032,-2.6537,0.4062,7,-2.8028,-2.3763,356.2334,277.7018,359.1466
50400078,50403168,MAR01,1,6,3,9,1.1039,-1.2109,-4.0818,0.4062,7,-2.8028,-2.3763,276.1674,279.3432,342.1074
50400152,50403196,MAR01,0,8,2,9,-0.6386,-1.1032,-3.515,0.4062,7,-0.6203,-0.4302,361.1729,368.6491,343.4304
50400168,50403203,MAR01,0,0,2,1,1.2046,1.2887,-0.7554,-2.2425,4,-0.4647,0.4769,479.992,456.2498,511.5053
50400059,50403218,MAR01,0,0,3,1,-0.6386,-1.9755,-2.0781,0.4062,7,-1.9038,-1.3434,380.4125,379.9022,371.2983
50400059,50403220,MAR01,0,10,3,9,1.5406,-1.1032,-0.695,-4.1572,1,1.0635,1.5845,370.8024,360.4142,332.8636
50400078,50403221,MAR01,1,6,5,1,-0.6386,-0.3558,-3.4083,0.4062,7,-2.8028,-2.3763,321.7235,284.3829,318.7781
50400137,50403229,MAR01,1,3,2,9,1.18,-1.1032,-2.613,0.4062,7,-0.701,-0.397,308.421,282.2432,301.6508
50400025,50403248,MAR01,0,0,2,1,-0.6386,-0.3233,-0.2967,0.4062,7,0.3623,1.2049,530.4534,473.496,495.4984
50400078,50403252,MAR01,1,2,0,1,2.3555,1.1682,-0.912,0.4062,7,-1.0286,-0.1389,317.0686,253.8185,315.9258
50400114,50403258,MAR01,1,4,2,1,1.18,0.3852,-1.3325,-0.7291,6,-0.1502,0.3109,355.2479,310.3448,338.8952
50400025,50403264,MAR01,0,5,3,1,-0.6386,2.2364,0.9804,0.4062,7,0.3591,3.7481,387.5535,314.1661,379.1066
50400025,50403285,MAR01,0,3,0,1,0.8948,0.9175,-0.1285,0.4062,7,-0.6388,0.4724,422.0261,321.1828,399.6834
50400137,50403290,MAR01,1,0,3,9,-0.6386,-1.1032,-3.2566,0.2098,6,-0.9941,-2.145,370.331,334.521,348.6721
50400071,50403297,MAR01,0,2,0,0,-0.6386,0.1009,-3.9656,0.2098,6,-2.6255,-2.3763,371.9056,332.6555,358.3143
50400071,50403301,MAR01,1,2,2,1,-0.6386,-2.3371,-4.3342,0.4062,7,-1.1682,-0.0013,337.9874,288.741,370.2065
50400006,50403316,MAR01,1,6,2,9,1.18,-1.1032,-2.6486,-2.9393,3,-0.5267,0.6292,319.9216,321.6675,331.9108
50400114,50403331,MAR01,1,0,2,1,0.5348,0.3004,-3.4173,-1.0247,6,-0.257,1.1215,291.0078,281.2424,268.122
50400025,50403332,MAR01,0,0,4,1,-0.6386,0.2901,-1.3083,0.4062,7,-0.0886,0.4547,387.9912,289.8842,322.1868
50400093,50403333,MAR01,0,0,2,9,0.4437,-1.1032,-0.5296,0.4062,7,-0.0884,1.0258,390.183,351.5266,400.6666
50400168,50403338,MAR01,0,0,2,0,-0.6386,-1.9588,-0.5818,0.4062,7,-1.6496,-2.3763,396.8078,405.2049,369.3194
50400137,50403372,MAR01,1,5,3,9,1.2062,0.8146,0.2485,0.4062,7,-0.5526,-0.5082,305.6666,267.7268,281.9246
50400078,50403388,MAR01,1,0,2,1,2.3555,-1.7555,-3.3848,0.4062,7,-0.904,-2.3763,393.7011,387.0606,367.5522
50400129,50403390,MAR01,0,0,4,9,-0.6386,-1.1032,-2.3641,0.4062,7,-0.4148,-1.1246,398.038,337.845,413.1749
50400100,50403409,MAR01,0,0,2,1,-0.6386,-1.1091,-0.6457,0.4062,7,-0.7187,-2.3763,418.2794,380.0989,387.0122
50400089,50403410,MAR01,0,0,3,1,1.2062,1.1042,0.5725,0.3243,6,-1.276,0.3463,491.6802,449.9063,505.9591
50400114,50403423,MAR01,1,0,1,1,-0.6386,0.0671,-1.116,0.4062,7,-0.1858,-0.642,372.5218,365.6491,348.8635
50400071,50403436,MAR01,1,4,2,9,1.8365,0.5976,-3.8569,0.4062,7,-1.2906,-2.3763,317.4801,332.2668,340.8652
50400170,50403437,MAR01,1,0,5,0,1.7531,0.5697,-1.3718,0.4062,7,-0.4485,-0.1945,321.3169,277.7141,318.6691
50400046,50403441,MAR01,0,4,2,1,-0.6386,2.4772,-0.7529,0.4062,7,-0.4354,0.5148,365.5908,293.3939,360.8724
50400089,50403445,MAR01,0,0,2,1,0.4456,-0.5592,-1.3412,0.4062,7,0.3623,0.3109,457.4298,490.4,493.7634
50400071,50403447,MAR01,0,0,2,1,-0.6386,0.7937,-0.907,0.4062,7,0.9443,3.7481,414.9834,372.8828,428.152
50400078,50403448,MAR01,0,5,2,1,1.5406,0.6327,0.2626,0.4062,7,-1.8957,-0.7163,384.5899,305.0004,379.4862
50400114,50403456,MAR01,1,0,0,1,0.8185,1.1819,-1.7012,0.4062,7,0.3896,3.0933,374.1211,356.6796,364.5004
50400177,50403461,MAR01,1,0,4,9,2.3555,-1.1032,-0.9095,-1.1102,6,-2.8028,-2.3763,373.9539,345.5913,362.6634
50400100,50403463,MAR01,0,0,1,9,0.4437,-1.1032,-2.5871,-2.4186,2,0.3623,2.7526,381.4823,337.088,368.0495
50400170,50403470,MAR01,1,0,1,9,1.8365,-1.1032,-4.4978,0.4062,7,-2.8028,-2.3763,332.3874,300.4041,335.015
50400092,50403480,MAR01,0,0,1,1,-0.6386,-0.9943,-1.456,0.4062,7,-1.2562,-0.5763,469.2785,498.0908,488.7136
50400046,50403487,MAR01,1,0,2,9,0.5348,-1.1032,-0.4345,-1.7598,5,-0.7679,-0.7108,316.6751,325.7555,297.3259
50400071,50403493,MAR01,0,9,2,1,2.3555,1.205,-0.9925,0.4062,7,-0.0053,-0.2588,278.8507,299.5272,272.673
50400100,50403522,MAR01,0,0,3,1,-0.6386,0.2449,-0.6072,0.4062,7,-0.5289,-0.3584,390.5604,370.5705,342.6549
50400089,50403529,MAR01,0,0,2,1,-0.6386,0.5496,-0.97,0.4062,7,-0.321,0.0721,463.2677,485.4312,453.8419
50400177,50403532,MAR01,1,0,2,9,-0.6386,-1.1032,-3.6524,0.4062,7,-2.8028,-2.3763,348.4719,311.6959,304.6996
50400078,50403547,MAR01,0,2,2,1,0.5348,0.9112,-2.6502,0.4062,7,0.2986,-2.3763,355.7066,359.8969,335.2003
